platform,review_id,rating,review_date_utc,review_year,review_text,review_title,thumbs_up,app_version,source_url
Google Play,a28b1885-760f-43c6-9950-930df0aebcc8,1,2022-09-16T01:50:07+00:00,2022,기능 자체는 매우 단순하면서 과금 유도가많음. 사진확대 따위에 파워유저 과금유도. 카톡 수준정도면 과금해도 안아깝지만 이건 거의 데모버전의 수준이라 과금은 돈아까움. 사진첩의 사진은 한 카테고리에 한장만 업로드 가능하고 동영상 움짤등은 업로드할수없음. 채팅창의 기능엔 사진첨부 기능도 없음. 이외 기타등등 ~,,69,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,96f47bb9-7c21-4510-8df9-ca9264b6731d,1,2022-09-06T14:53:29+00:00,2022,핸드폰 초기화하고 다시 깔았는데 신규가입으로 되서 전에 가입해있던 모임들이 다 사라졌습니다. 황당하군요,,1,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,baf58acb-96bb-4882-8807-39c96b7d081a,1,2022-09-04T03:34:09+00:00,2022,"모임이 안떠요. 우리동네 모임이 무슨 지방 촌구석도아닌데 분명히 모임이 많은데 1,2개밖에 검색이안돼요.",,2,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,fd63ecb8-0068-437a-ab31-f9cb61f3d28d,1,2022-09-02T00:09:12+00:00,2022,주소도 제대로 등록이 안되어 있어서 동이름도 검색이 안되고 엉뚱한 동네로 등록하고 소모임 검색하려니 이상한 위치의 모임만 나오고 찾는 모임은 검색 자체도 안되고 이 앱을 사용한다는게 신기할정도네요,,13,3.7.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,6b430b85-792e-4ab6-9262-374729f8e2ff,1,2022-08-31T01:19:47+00:00,2022,"첫 이용하려는데 모임 정원이 초과됐다고 나오는 건 뭔지? 도움말을 봤는데 관련해서 언급된 내용이 없어서 불친절하다고 느꼈고, 문의(고객센터)도 타 동종서비스 앱 대비 접근성이 낮아서 불편함. 그리고 프리미엄(유료서비스) 돈장사하려는 게 너무 보임... 이용자 많다고 들어서 깔아본 건데 기대 이하였음.",,2,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,42514526-13ba-46cf-966c-35fdf825eb9a,1,2022-08-29T05:11:24+00:00,2022,첫 소모임 가입했는데 강퇴한다는 문구 하나도 없었고 절차 다 지켰고 내용도 엄청 평범했는데 강퇴당한 이유도 못 듣고 지맘대로 이유도 없이 강퇴함ㅋㅋㅋㅋ 어처구니가 없네 ㅅㅁㅋㅋㅋ 지맘대로 운영하게 놔둘꺼면 관리자가 필요가없지,,2,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,ac95a5b2-e1f1-4a7f-9570-fba4420facf5,2,2022-08-29T03:35:22+00:00,2022,"프리미엄 구독까지 하면 뭐해요. 채팅 글, 알람 다 늦게뜨는데. 이러니 사람들이 다 밴드나 카카오오픈채팅으로 넘어가지",,2,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,bbb3085d-fd31-4680-8b6e-79112fd0d96d,1,2022-08-28T08:57:27+00:00,2022,"개선이 많이 필요하고,개발자 투자 좀 하셔야될듯",,2,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,c1470c21-26a4-4a6d-8245-0a08c8abfcef,1,2022-08-27T14:45:19+00:00,2022,갑자기 계정이 확인되지 않았습니다 뜨너니 초기화 됬네요 모든모임도 탈퇴 됬네요,,2,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,e208956e-5a42-4b9b-b989-da9c24b088ea,1,2022-08-27T14:37:41+00:00,2022,특정 지역별로 어떤 모임이 있는지 볼 수 없나요? 매우 불편합니다,,2,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,4bf4681e-d778-4391-824a-572c0692abc0,1,2022-08-26T01:36:07+00:00,2022,소모임 만든거 모임장이 삭제 하는곳이 없고 회사연락처도 없는건 왜인가요 사업정직하게 합시다 연락주세요,,0,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,41d0b96a-c5b2-43f3-9aec-054ea8eafd35,1,2022-08-22T07:03:29+00:00,2022,월결제 취소가안됩니다 이거뭔가요?,,1,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,3327f148-7857-4d71-99a8-4c64a56fcffc,1,2022-08-21T15:14:03+00:00,2022,쓰레기같은 앱 망했으면,,1,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,eeb7ea84-e796-4408-9066-370c1d1b4847,3,2022-08-20T13:46:16+00:00,2022,정모일정 한개라도 더 늘려주시면 안될까요 제발요,,0,4.2.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,42fa37fa-159d-41c3-9e6b-3e485f949c4f,1,2022-08-19T07:28:42+00:00,2022,남자는 들어갈수가엄는모임,,1,4.2.2,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,e2a0e12d-6a96-4fdb-9bed-a056aa1a7bfa,1,2022-08-15T09:57:39+00:00,2022,이 정도로 유명해졌으면 최소한의 기능들 좀 업데이트 하세요 돈은 받아먹으면서 뭐하는건지,,1,4.2.2,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,b77903ab-34ef-4ea5-8e57-51133a340458,2,2022-08-15T05:17:55+00:00,2022,친목 모임이 많아서 좋지만 정말 말도 안돼는 이유로 모임장이 강퇴시키는 경우가 있는데 그럴때마다 기분 엄청 더러워요 강퇴 한달뒤에 풀어지고 할 수 있는 과정 만들어주실수 있나요,,0,4.2.2,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,7ce97466-33b9-4ae5-98c7-3bac92f72eaa,1,2022-08-13T10:01:51+00:00,2022,첫 다운로드 받자마자 입력해야하는 사항이 좀 너무 많네요.,,1,4.2.2,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,0335bd44-5622-4599-b3e3-f874bac69947,1,2022-08-13T02:05:14+00:00,2022,이거 확실함?,,1,4.2.2,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,248cd15a-09a3-412e-acdf-54d4b707ca32,1,2022-08-13T00:43:01+00:00,2022,클래스 날짜별 검색 가능하게 해주세요 이 앱 회사는 일을 안합니까?? 불편함 해소에 관심이 없네 건의할 수 있는 방법도 없고,,1,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,e7f603d5-3096-4b58-bb8c-a5d65652f653,3,2022-08-12T02:01:31+00:00,2022,소모임탈퇴가 안되네요 활동하지않는 일정소모임 탈퇴기능은 없나요?,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,ac61ce76-34ff-4d27-a44c-5d854de8bc09,1,2022-08-08T05:31:29+00:00,2022,소모임에서 특정이상한 사람으로인해 일방적 신고를 먹어서 번호가 이용정지를 당했는데 개발자 이메일로 이에대한 부당함을 제기하고 풀어줄것을 요청하였으나 답도없고 해결하고자 하는 움직임도 없었음. 양쪽의입장도 들어보지않고 잘 활동하는 사람 한쪽의 일방적신고로 무단정지시키는 유도리없는 앱임.,,5,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,ba8d5438-561c-4618-9e3f-94b064bc56a9,1,2022-08-04T15:22:17+00:00,2022,결제취소 빠른 환불바람,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,a51df5b1-e702-4fb7-a1b5-a7afadee5e58,3,2022-07-28T08:01:48+00:00,2022,자기지역만 모임추천됐었는데 갑자기 주변지역까지 경상도 전라도 나눠서 다 추천되네요 불편해요 오류도 심하네요,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,8e1980c9-d181-40d3-ae4a-f85b162c5eff,1,2022-07-27T10:41:57+00:00,2022,뭐자꾸 계정이 확인되지않는 다는는거요? 백업 뮈 하라는데 그것도못하겠고,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,f138fde1-90bd-4869-ad9c-2325840ae3f0,2,2022-07-23T00:11:06+00:00,2022,결제를 통해 본인이 가입한 모임을 비공개 설정하는게 각 모임운영진의 몇개 이상의 모임 금지에 대한 규정에 모순되는 행위인것 같습니다,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,66b2dbc4-f4a9-4d25-829d-cd9728616ebf,3,2022-07-17T03:47:24+00:00,2022,게시물 알림 껐는데 푸시 계속와서 삭제함,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,a8abf500-a10b-47aa-913d-6fa9fa46b5bb,2,2022-07-16T07:39:15+00:00,2022,핸드폰 번호 바꾸고 기계도 바꾸면 다날라감 ㅡㅡ,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,f4ad4053-ab48-468d-a409-9c9bd74ca322,1,2022-07-11T13:43:44+00:00,2022,소모임 가입요청와서 가입했더니 남자 마감이라고 왜 가입했냐 글도 안읽었냐 하시더군요 아니 무슨 자기네들이 가입요청와서 가입했더니 말을 그렇게 하나요? 그래서 모임 신고했지만 아무런 제재 조차 없습니다 다둘 조심하세요,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,ebb8ebcf-d87e-41fa-9fb5-bc39a645c245,3,2022-07-09T10:00:11+00:00,2022,좋아요,,0,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,e0e4a561-50ca-4741-8bd7-5a4fc0e5f286,1,2022-07-08T04:32:08+00:00,2022,무료30일후 자동결제된다고 써져있어서 탈퇴했습니다. 결제안되죠?오늘탈퇴한 회원입니다. 회신부탁드립니다.,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,6d129bba-26a8-4eb2-a1c6-d0a90baf6c55,2,2022-07-06T10:24:20+00:00,2022,업데이트가 안되여..,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,08785514-50bc-432c-a439-4c482af5f1c9,3,2022-07-04T01:26:52+00:00,2022,구독 취소했는데 어제 결제가 됐습니다 구독취소 해주시고 환불 신청 도와주세요,,0,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,61df806a-61d6-47cd-b1c9-039ba1b88812,3,2022-07-03T18:24:10+00:00,2022,기능이 너무 후달림... 검색도 안 되고...,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,f2d3ee46-7ac1-41fa-816d-693944a08dc4,3,2022-07-01T12:36:48+00:00,2022,잘쓰고있긴한데 불편한점이 많음,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,b7c6e424-94bd-4417-9982-13e22771a377,3,2022-06-29T23:18:55+00:00,2022,"어플 개설 목적이나, 어플이 있음으로 모임을 활발히 할 수 있어요! 근데 기능적으로 안되는게 넘 많습니다..이것들만 개선 부탁드려요 ㅠㅠ 1. 채팅창, 게시글 등에 하이퍼링크 적용 2. 게시글에 사진 첨부 후 등록했을 때, 수정하려면 사진 추가나 삭제가 안됨. 3. 정모 복사하시 기능 (매번 똑같은 내용 날짜만 바꿔서 등록하기 매우 귀찮...) 4. 회원목록 정렬 기준(이름순 등) 적용 5. 영상 업로드 기능 6. 게시글에 사진 첨부 후 등록한 글을 보게될 때, 스크롤(?)이 제일 마지막 이미지부터 보여져서 글을 위로 올라가서 봐야 함.",,86,4.2.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,653e1d5e-2ad4-44b9-ac6e-a0f6dfd1d6cc,1,2022-06-27T04:01:57+00:00,2022,프리미엄 결제가 안됩니다 빨리 처리 부탁드립니다,,0,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,2c27f30a-bc88-4834-931c-fe73588b3f48,1,2022-06-27T01:42:10+00:00,2022,외모 보고 판단하고 사람들 차별하는건 진짜 아닌거 같습니다. 모이긴 커녕 시간이랑 감정만 낭비한거 같습니다.,,1,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,130a5f68-0619-4ff3-95a8-c34937a21747,3,2022-06-26T06:55:59+00:00,2022,"결제해야 사진, 메시지, 정보 수정등이 가능한점이 아쉽네요",,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,5ca4f156-4d9b-4747-962c-649c003c8f22,1,2022-06-23T11:04:59+00:00,2022,모임어플이 아니고 광고어플임,,1,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,7ec03a9a-17e5-415d-bdea-c34933b72e55,3,2022-06-21T15:09:55+00:00,2022,업데이트 너무 자주함,,0,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,1e5afd0c-ca4b-45c9-a117-ccfbfc5b1de4,1,2022-06-18T04:44:45+00:00,2022,와.. 앱 삭제하고 시간지났다고 1년 가까이 써온 정보가 다 사라졌다네요 ㅋㅋㅋ 그전에 최소 6개월은 결제하고 모임 운영하던것도 있벘는데 ㄱ3 ㅋ 정말 어처구니가 없어서.. 관리도 제대로안되고 망 어플인거 같은데,,2,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,d785aa54-4734-4af9-962e-7568daa2821d,3,2022-06-17T15:18:45+00:00,2022,기능이나 앱의 용도에비해 월결제가 너무비쌈 개인적으로 5천원이 적당해보임,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,5dbb38f0-d1c7-49a3-8e93-8fc1d916b499,2,2022-06-16T12:41:40+00:00,2022,1개월 무료체험 혜택은 방 개설만되고 초대도안돼고 이게 무슨혜택잉고?,,2,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,d911b044-996c-45f5-9b6d-e3e9d0759b97,2,2022-06-16T10:03:57+00:00,2022,지금 프리미엄 결제 세번째하고 있는데 취소도 안되고 왜 적용이 안되나요? 모임 어플 왜 이런식으로 관리하는지,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,bf8f3984-51c1-43cc-aabf-0aeec9ca96c9,1,2022-06-15T08:27:49+00:00,2022,"모임 어플을 5년이상째 쓰고 있긴 하지만 비용에 비해 없어도 되는 부분에 운영자들이 돈 투자를 많이 하셔서 부족한게 많음!! 톡도 사진, 동영상 안올라가고 무조건 사진첩에 올려야하는 단점! 그러니까 톡을 전부 카톡으로 하는모임이 대부분!! 톡도 렉걸려서 안뜸!! 투데이번개도 한번나가면 들어갈수없다는 단점! 이번에 모임어플가리기는 왜 만든지 이해 할수가 없음 ㅡ ㅡ!! 제발 렉 좀 안걸리게나 해주세요!!!!!! 운영자님들~~",,17,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,8fc4973c-34d2-4caa-8b1b-ac12f00f90e8,1,2022-06-14T18:08:35+00:00,2022,분별없는 모임추천,,0,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,af1289f0-7cbc-4a28-add1-f8d3fd1e416a,1,2022-06-14T11:47:20+00:00,2022,소모임 만들었는데 암만 검색해도 안보이는건 유료회원이 아니라서인가요?,,1,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,31197ad2-06bb-4591-9cfa-0821119e748e,1,2022-06-14T06:18:03+00:00,2022,이상한 사람들 집합소,,1,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,08160060-f275-4226-a728-26376f86d1ba,1,2022-06-12T02:04:38+00:00,2022,카톡 오픈채팅이 더 많지않나요?,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,2bc72266-0662-4a33-91f9-1e14d6e07168,1,2022-06-11T10:00:19+00:00,2022,정모 만들기 갯수 좀 늘려주세요...세개는 너무 모자람,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,505d424e-553e-4912-8893-a25209a11b21,1,2022-06-10T03:13:40+00:00,2022,모임을 만들었는데 저한테만 보이고 지역모임에도 안뜨고 검색해도 안뜨네요 설마 돈 안내면 안뜨는 시스템인가요?,,0,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,328a5aca-c06e-4cd4-b55d-330fa0ee0ece,2,2022-06-09T14:05:44+00:00,2022,모임은 없고 죄다 클래스 어쩌고 뿐이네..,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,2072d7ff-f5ab-4279-b2ed-6491015e4455,1,2022-06-09T09:26:52+00:00,2022,유료 어플인데 어플에 투자좀,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,c9c8accf-e3a1-4a4a-9315-fb59a34bd54f,1,2022-06-09T08:01:36+00:00,2022,개불편함,,0,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,b83ab05f-eaa1-413e-b7f6-d35e858ee9cf,3,2022-06-09T03:31:49+00:00,2022,인연을 만들어주는 역할엔 별 다섯 개 박고 도저히 봐 줄 수 없는 자질구레한 디자인에 별 하나를 뜯어냅니다. + 뭔 프사 보는데 돈을 뜯어.... 이런 수익구조가 옳은 건가요?,,2,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,cff2f188-68a9-4648-aeaf-286150222a98,1,2022-06-08T22:55:53+00:00,2022,강퇴가 심함 모임장 절대갑 왕놀이 함,,2,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,bc781a91-460a-4bc9-ad63-dcff15929d6f,1,2022-06-08T11:04:40+00:00,2022,개 찐따들 모여서 노는곳 남자 10명 여자2ㅡ3명 ㅋㅋ 피터지는 혈투 ㅋㅋ,,16,4.1.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,d1de52f8-4924-43a2-bb81-21c31136fe8b,2,2022-06-06T08:23:51+00:00,2022,파워유저보고 어이가 없네요 ㅋㅋ,,2,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,0ca77017-d147-4647-9cff-b2356d990cb1,1,2022-06-04T11:23:11+00:00,2022,초대거부도 안되고 프로필사진도 딴사람이랑 섞이고.. 앱 자체에 문제가 많음,,1,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,490f2fb8-d72e-4f6f-81b7-78603beb6197,1,2022-06-02T17:56:38+00:00,2022,기기이전이 안됩니다. 기기를 변경했는데 현재 사용중인 휴대폰에서는 앱을 사용하지 못하고 있어요.,,1,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,fdf50c5c-987a-4bf9-923b-cc1d579779a0,1,2022-06-01T04:55:37+00:00,2022,1 유령회원 심각함 2 파워유저기능? 상술이 너무 심함 3 월결제를 하는데 지원해주는게 너무 없음ㅡ모임갯수 회원관리 강퇴제한 지도 불편하게 바뀜,,4,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,643edb41-685b-4a07-8602-8601c08ec991,2,2022-06-01T00:18:56+00:00,2022,"동네선택과 주제선택과 무관하게 필터링조차 되지 않는 모임리스트에 적잖이 당황했습니다. 사는동네, 직장위치를 적게 했으면 최소한 근거리 위주로 리스트가 보여야한다고 생각합니다.",,6,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,62b3d704-43f8-4b55-aa24-d9251e36ac62,3,2022-05-31T20:47:29+00:00,2022,버그가 너무 많아요,,0,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,937fd1a7-c56e-4ee7-9a81-5f1b6715d2af,1,2022-05-30T12:49:38+00:00,2022,모임 검색이 누구는 나오고 누구는 안나옴 ㅋㅋ,,1,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,fa620286-2281-4966-80e8-eb798216f681,1,2022-05-30T07:42:06+00:00,2022,쓰레기,,1,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,49df037b-80b3-4a26-8045-e1eb4c0a4330,1,2022-05-30T04:04:07+00:00,2022,불편합니다. 정모 외 벙 개설이나 채팅창 이미지업로드 기능이 필요합니다. 신생 모임 어플 나오면 밀립니다. 4년째 개선되는 부분이 안보입니다.,,0,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,8087aa01-c387-4ae7-9f7d-7b33511665f3,2,2022-05-30T03:31:47+00:00,2022,검색도 안될 때가 많고 가입된 모임도 안나타나고 관리 참 후지게 안함.. 기능도 별 없음,,1,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,f4e21131-3ba9-4122-afe6-48600ee21642,1,2022-05-29T03:54:42+00:00,2022,사용자 개인 정보를 너무 많이 요구함. 그것도 선택이 아닌 필수로. 삭제함.,,3,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,24fa1351-7715-4ece-8f70-4d322cf03d3c,3,2022-05-29T01:15:32+00:00,2022,제발 이상한 파워유저권 만들지말고 투표갯수좀 늘려주세요^^,,2,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,81331541-68c5-4fa9-bd27-5f6f23dcd43e,3,2022-05-27T09:35:31+00:00,2022,"소모임을 5년째 쓰는 사람이고 한 모임의 운영진인대요. 업데이트를 너무 쓸때없는거만 하는거 아닌가요? 회원들 다른모임 가입한거부터 아얘 안보이게 다 막아버리네요 소모임에서 도대체 어떤 생각으로 이런식으로 하는건지 전혀 이해가 안됩니다. 타모임의 운영진이나 모임장이 가입하면 모임에 어떤일이 발생할지 조차 생각은 안하고 막아버린건가요? 한달, 1년치 프리미엄 스폰서로 결제하는 모임장부터 그리고 운영진들 입장은 하나도 생각안하고 허수아비로 만들려고 하는건가요? 이렇게 되면 모임의 회원이 모임개설을 해도 알수조차 없어지는데 모임자체를 개판소판으로 만들고 사람들끼리 정치질 갈등조장 모임파괴시키는거 밖에 안됩니다. 다른 업데이트 바라지도 않습니다. 신분증 집주소 노출되는거도 아니고 회원들의 모임 가입갯수나 이런 정보는 제일 중요한거중에 하나인데 아얘 안보이게 막아버리는 이건 정말 아니죠. 운영하는 분들 입장에서 좀 더 생각해주시고 원상태로 복구해주시길 바랍니다. 답변도 보시는대로 부탁드리구요.",,6,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,d2cf9d49-24e2-42f9-bbad-58ef296b2263,2,2022-05-27T00:33:38+00:00,2022,밴드에도 소모임 많이 밀고 있던데 이렇게 서비스 기능이 제한적이면 갈아탈수도 있을것 같네요,,0,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,73708792-2925-4391-a2c8-78a98ad8bd88,2,2022-05-26T08:38:09+00:00,2022,업데이트 좀자주,,0,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,5d27e2ee-be9f-4a9e-9de4-a2b38d204dbf,3,2022-05-26T08:25:08+00:00,2022,개발자로서 ui는 개선 하는게 좋아보입니다.,,0,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,814b7e34-25c5-4cfe-a544-07db65fd1cbb,1,2022-05-26T06:12:35+00:00,2022,왜... 왜 핸드폰 바꾸니까 기존 계정에서 가입한 모임을 탈퇴시키는 건가요 ㅠㅠ 어찌저찌 새로 가입해서 해결은 했는데 신경써주세요 정보 옮기는 기능이 있다던가 계정을 만들거나...,,1,4.1.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,7e048f27-420a-495b-a890-da2544585a59,1,2022-05-26T00:44:46+00:00,2022,요즘 n사 k사 앱들에 비해 현저히 떨어지는 시대 반영이 안된 어플이네요!!,,0,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,cf936eea-a086-453a-a68c-3d49ff80b3ab,1,2022-05-23T09:28:55+00:00,2022,소모임말고클래스로전환하고픕니다,,0,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,94156669-7f96-4bcd-9728-1c1800901af4,1,2022-05-18T12:51:07+00:00,2022,일주일전부터 버그발생 고칠의향이없는지 감감무소식 메일보내도 읽지도 않음 돈 15000원받아먹으면서 개선할 생각도 안함 썩렬어플 등극할 예정 배째라인가?,,1,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,4dbc72b8-7a3d-4ff0-af60-9e40ed07d059,3,2022-05-17T16:54:24+00:00,2022,정모사진 수정도 안되고 기타 기능들이 너무 미흡합니다.,,2,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,2eaeed7b-cd2c-47eb-a2c8-96d3509c7c39,1,2022-05-17T10:37:58+00:00,2022,자꾸 가입하라고 푸시알림와서 짜증나서 지웠습니다. 설정에서 이거에 대한 알림만 따로 끌수도 없고 이부분만 해결되면 다시 사용할 의향 있음,,0,3.7.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,1c516a44-c46c-4999-84ea-3017f595b650,1,2022-05-12T02:26:19+00:00,2022,마곡동을 선택할수없네요 개선해주세여,,0,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,1d1bb63a-f9c5-40ff-8aab-1d267fac927b,3,2022-05-11T12:52:38+00:00,2022,다 좋은데요 사람들이 언제언제 참여를 했나 그런 시스템이 있었으면 좋겠습니다^^,,0,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,d24d24ad-6630-4939-814f-ec366945ac46,3,2022-05-10T00:28:53+00:00,2022,나름 쓸만!,,0,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,901f14de-9834-45c3-a761-3ce03bd35c4a,1,2022-05-04T09:50:19+00:00,2022,질떨어지는 사람들이 모인 곳,,0,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,eb4de279-6081-4b9d-b102-360072990096,2,2022-05-04T05:06:04+00:00,2022,원하는 위치만 나올 수 있게 설정할 수 있으면 좋겠어요 기껏 위치 다 정해놨는데 다른지역 모임만 우루루 나오고 답답해요,,1,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,8c1c4ff8-0b93-4d78-b900-ec6b924a9bb9,1,2022-05-03T14:14:56+00:00,2022,가입한 모임 자진탈퇴는 안되네요?,,0,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,40d5e2d1-eb09-489c-bf48-bb8bbd1b508a,3,2022-05-03T10:45:50+00:00,2022,모임 개설후에 다른사람이 모임명 검색시에 안나와요,,0,4.1.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
